==3100== Memcheck, a memory error detector
Current Savings Balance for 7966380955913694: 2004615.39
Current Savings Balance for 9980216556183046: 2251975.21
Current Savings Balance for 6847226299857821: 2045003.84
Current Savings Balance for 7966380955913694: 2005811.46
Current Savings Balance for 8028716243309826: 1958230.14
Current Savings Balance for 4659001911688512: 1815543.58
Current Savings Balance for 7966380955913694: 2003533.27
Current Savings Balance for 3491588839892013: 3029332.90
Current Savings Balance for 8028716243309826: 1957796.29
Current Savings Balance for 0793710490620664: 3832325.84
Current Savings Balance for 8028716243309826: 1957796.29
Current Savings Balance for 6847226299857821: 2051589.95
Current Savings Balance for 4659001911688512: 1815530.16
Current Savings Balance for 0793710490620664: 3825916.19
Current Savings Balance for 8255171551994747: 2670814.84
Current Savings Balance for 8255171551994747: 2670814.84
Current Savings Balance for 2076962079974167: 3218736.00
Current Savings Balance for 3491588839892013: 3025379.18
Current Savings Balance for 2076962079974167: 3218033.47
Current Savings Balance for 3491588839892013: 3025091.67
Current Savings Balance for 4659001911688512: 1813809.96
Current Savings Balance for 7966380955913694: 2008501.08
Current Savings Balance for 9980216556183046: 2238327.38
Current Savings Balance for 2076962079974167: 3212593.10
Current Savings Balance for 4659001911688512: 1814713.71
Current Savings Balance for 3491588839892013: 3028890.85
Current Savings Balance for 3491588839892013: 3029629.57
Current Savings Balance for 1093278990669429: 2044326.03
Current Savings Balance for 0793710490620664: 3825426.15
Current Savings Balance for 2076962079974167: 3213112.42
Current Savings Balance for 9980216556183046: 2236303.19
Current Savings Balance for 9980216556183046: 2235589.79
Current Savings Balance for 7966380955913694: 2005365.98
Current Savings Balance for 1093278990669429: 2042411.42
Current Savings Balance for 2076962079974167: 3210554.53
Current Savings Balance for 1093278990669429: 2041301.29
Current Savings Balance for 0793710490620664: 3823453.20
Current Savings Balance for 7966380955913694: 2007091.70
Current Savings Balance for 6847226299857821: 2055407.78
Current Savings Balance for 8028716243309826: 1958057.29
Current Savings Balance for 3491588839892013: 3029887.44
Current Savings Balance for 0793710490620664: 3821808.41
Current Savings Balance for 7966380955913694: 2003915.89
Current Savings Balance for 8255171551994747: 2665163.09
Current Savings Balance for 4659001911688512: 1817961.53
Current Savings Balance for 8255171551994747: 2663779.36
Current Savings Balance for 1093278990669429: 2044695.58
Current Savings Balance for 1093278990669429: 2046535.86
Current Savings Balance for 8028716243309826: 1957962.51
Current Savings Balance for 3491588839892013: 3026418.67
Current Savings Balance for 3491588839892013: 3024956.88
Current Savings Balance for 9980216556183046: 2241019.61
Current Savings Balance for 8255171551994747: 2664704.01
Current Savings Balance for 8255171551994747: 2664704.01
Current Savings Balance for 4659001911688512: 1819432.89
Current Savings Balance for 1093278990669429: 2042496.94
Current Savings Balance for 8255171551994747: 2665072.56
Current Savings Balance for 8255171551994747: 2662975.93
Current Savings Balance for 9980216556183046: 2240358.53
Current Savings Balance for 8255171551994747: 2664983.00
Current Savings Balance for 4659001911688512: 1823723.41
Current Savings Balance for 8255171551994747: 2667563.42
Current Savings Balance for 8255171551994747: 2667563.42
Current Savings Balance for 9980216556183046: 2241619.46
Current Savings Balance for 8255171551994747: 2668279.42
Current Savings Balance for 0793710490620664: 3820950.17
Current Savings Balance for 6847226299857821: 2056726.37
Current Savings Balance for 7966380955913694: 2005575.91
Current Savings Balance for 8255171551994747: 2665977.14
Current Savings Balance for 9980216556183046: 2236624.10
Current Savings Balance for 6847226299857821: 2058205.41
Current Savings Balance for 1093278990669429: 2034033.53
Current Savings Balance for 8028716243309826: 1962562.10
Current Savings Balance for 1093278990669429: 2035028.36
Current Savings Balance for 0793710490620664: 3818098.22
Current Savings Balance for 8028716243309826: 1962562.10
Current Savings Balance for 3491588839892013: 3022544.89
Current Savings Balance for 3491588839892013: 3022544.89
Current Savings Balance for 7966380955913694: 2000720.11
Current Savings Balance for 9980216556183046: 2239731.76
Current Savings Balance for 8028716243309826: 1964391.31
Current Savings Balance for 9980216556183046: 2241858.40
Current Savings Balance for 7966380955913694: 2001202.14
Current Savings Balance for 4659001911688512: 1822434.91
Current Savings Balance for 6847226299857821: 2063989.97
Current Savings Balance for 4659001911688512: 1824270.53
Current Savings Balance for 0793710490620664: 3815445.60
Current Savings Balance for 6847226299857821: 2065223.42
Current Savings Balance for 1093278990669429: 2036760.55
Current Savings Balance for 7966380955913694: 2001346.32
Current Savings Balance for 9980216556183046: 2242607.98
Current Savings Balance for 9980216556183046: 2242607.98
Current Savings Balance for 8028716243309826: 1970279.89
Current Savings Balance for 1093278990669429: 2036118.11
Current Savings Balance for 4659001911688512: 1823481.82
Current Savings Balance for 3491588839892013: 3015890.07
Current Savings Balance for 9980216556183046: 2244638.25
Current Savings Balance for 4659001911688512: 1822102.50
Current Savings Balance for 2076962079974167: 3214726.57
Current Savings Balance for 2076962079974167: 3212750.86
Current Savings Balance for 3491588839892013: 3009883.83
Current Savings Balance for 4659001911688512: 1821781.76
Current Savings Balance for 7966380955913694: 1996563.95
Current Savings Balance for 1093278990669429: 2038624.14
Current Savings Balance for 6847226299857821: 2060087.76
Current Savings Balance for 8255171551994747: 2668087.53
Current Savings Balance for 3491588839892013: 3010624.83
Current Savings Balance for 9980216556183046: 2242111.10
Current Savings Balance for 6847226299857821: 2064501.75
Current Savings Balance for 3491588839892013: 3005789.21
Current Savings Balance for 1093278990669429: 2037339.91
Current Savings Balance for 6847226299857821: 2066020.26
Current Savings Balance for 9980216556183046: 2240916.89
Current Savings Balance for 9980216556183046: 2240916.89
Current Savings Balance for 7966380955913694: 1987161.50
Current Savings Balance for 2076962079974167: 3213747.85
Current Savings Balance for 8255171551994747: 2669139.32
Current Savings Balance for 7966380955913694: 1988932.16
Current Savings Balance for 6847226299857821: 2063636.24
Current Savings Balance for 7966380955913694: 1988239.79
Current Savings Balance for 4659001911688512: 1821253.39
Current Savings Balance for 7966380955913694: 1988043.65
Current Savings Balance for 2076962079974167: 3212879.03
Current Savings Balance for 2076962079974167: 3211104.28
Current Savings Balance for 7966380955913694: 1987793.02
Current Savings Balance for 1093278990669429: 2042189.94
Current Savings Balance for 6847226299857821: 2065988.73
Current Savings Balance for 0793710490620664: 3813951.13
Current Savings Balance for 0793710490620664: 3813541.77
Current Savings Balance for 1093278990669429: 2045769.09
Current Savings Balance for 9980216556183046: 2245030.51
Current Savings Balance for 8028716243309826: 1966575.74
Current Savings Balance for 8028716243309826: 1966575.74
Current Savings Balance for 6847226299857821: 2067660.05
Current Savings Balance for 2076962079974167: 3208893.44
Current Savings Balance for 6847226299857821: 2064029.29
Current Savings Balance for 8255171551994747: 2673124.01
Current Savings Balance for 0793710490620664: 3819257.88
Current Savings Balance for 8255171551994747: 2671894.09
Current Savings Balance for 9980216556183046: 2246600.54
Current Savings Balance for 1093278990669429: 2049950.19
Current Savings Balance for 6847226299857821: 2064042.84
Current Savings Balance for 6847226299857821: 2064042.84
Current Savings Balance for 6847226299857821: 2064042.84
Current Savings Balance for 3491588839892013: 3001256.37
Current Savings Balance for 1093278990669429: 2051452.35
Current Savings Balance for 3491588839892013: 2999870.42
Current Savings Balance for 4659001911688512: 1834175.76
Current Savings Balance for 9980216556183046: 2252127.20
Current Savings Balance for 1093278990669429: 2046930.73
Current Savings Balance for 7966380955913694: 1990405.06
Current Savings Balance for 8028716243309826: 1971216.84
Current Savings Balance for 7966380955913694: 1990845.21
Current Savings Balance for 7966380955913694: 1987791.43
Current Savings Balance for 3491588839892013: 3005887.75
Current Savings Balance for 8255171551994747: 2660981.33
Current Savings Balance for 3491588839892013: 3007341.11
Current Savings Balance for 2076962079974167: 3196790.88
Current Savings Balance for 0793710490620664: 3828473.49
Current Savings Balance for 6847226299857821: 2062597.79
Current Savings Balance for 1093278990669429: 2045317.54
Current Savings Balance for 8255171551994747: 2663135.44
Current Savings Balance for 4659001911688512: 1843833.10
Current Savings Balance for 9980216556183046: 2247457.96
Current Savings Balance for 8028716243309826: 1969187.21
Current Savings Balance for 3491588839892013: 3012044.34
Current Savings Balance for 2076962079974167: 3202339.08
Current Savings Balance for 1093278990669429: 2044652.34
Current Savings Balance for 8255171551994747: 2661858.87
Current Savings Balance for 1093278990669429: 2044652.34
Current Savings Balance for 0793710490620664: 3818506.04
Current Savings Balance for 0793710490620664: 3818944.89
Current Savings Balance for 9980216556183046: 2251245.35
Current Savings Balance for 9980216556183046: 2251245.35
Current Savings Balance for 8255171551994747: 2662817.49
Current Savings Balance for 3491588839892013: 3012657.51
Current Savings Balance for 8255171551994747: 2656606.09
Current Savings Balance for 2076962079974167: 3202043.17
Current Savings Balance for 6847226299857821: 2063972.79
Current Savings Balance for 4659001911688512: 1847065.98
Current Savings Balance for 8255171551994747: 2655226.70
Current Savings Balance for 4659001911688512: 1848817.67
Current Savings Balance for 8255171551994747: 2653182.67
Current Savings Balance for 0793710490620664: 3818395.81
Current Savings Balance for 8255171551994747: 2653182.67
Current Savings Balance for 4659001911688512: 1850494.09
Current Savings Balance for 3491588839892013: 3012460.24
Current Savings Balance for 1093278990669429: 2049735.89
Current Savings Balance for 9980216556183046: 2247963.61
Current Savings Balance for 8028716243309826: 1974670.90
Current Savings Balance for 6847226299857821: 2073151.13
Current Savings Balance for 9980216556183046: 2246612.38
Current Savings Balance for 4659001911688512: 1855283.05
Current Savings Balance for 3491588839892013: 3012432.19
Current Savings Balance for 2076962079974167: 3202653.51
Current Savings Balance for 9980216556183046: 2245224.37
Current Savings Balance for 0793710490620664: 3813420.60
Current Savings Balance for 0793710490620664: 3811149.49
Current Savings Balance for 8028716243309826: 1975951.29
Current Savings Balance for 6847226299857821: 2071701.88
Current Savings Balance for 6847226299857821: 2072395.94
Current Savings Balance for 0793710490620664: 3811103.29
Current Savings Balance for 0793710490620664: 3811546.42
Current Savings Balance for 6847226299857821: 2075701.36
Current Savings Balance for 7966380955913694: 1981649.50
Current Savings Balance for 4659001911688512: 1855145.26
Current Savings Balance for 6847226299857821: 2074996.22
Current Savings Balance for 4659001911688512: 1855145.26
