==3125== Memcheck, a memory error detector
Current Savings Balance for 9980216556183046: 2355308.17
Current Savings Balance for 0793710490620664: 4003671.86
Current Savings Balance for 3491588839892013: 3200607.98
Current Savings Balance for 8255171551994747: 2840344.68
Current Savings Balance for 0793710490620664: 4001282.90
Current Savings Balance for 7966380955913694: 2134341.54
Current Savings Balance for 6847226299857821: 2008630.31
Current Savings Balance for 0793710490620664: 4001237.87
Current Savings Balance for 9980216556183046: 2354943.44
Current Savings Balance for 4659001911688512: 1843656.04
Current Savings Balance for 2076962079974167: 3322834.48
Current Savings Balance for 2076962079974167: 3320858.77
Current Savings Balance for 3491588839892013: 3197593.98
Current Savings Balance for 4659001911688512: 1843335.30
Current Savings Balance for 7966380955913694: 2130301.61
Current Savings Balance for 1093278990669429: 2042466.00
Current Savings Balance for 8255171551994747: 2841936.66
Current Savings Balance for 0793710490620664: 3999507.03
Current Savings Balance for 9980216556183046: 2348058.81
Current Savings Balance for 6847226299857821: 2002840.00
Current Savings Balance for 8255171551994747: 2845568.33
Current Savings Balance for 8028716243309826: 1965415.51
Current Savings Balance for 2076962079974167: 3320566.75
Current Savings Balance for 3491588839892013: 3194773.63
Current Savings Balance for 9980216556183046: 2347946.09
Current Savings Balance for 3491588839892013: 3191675.06
Current Savings Balance for 8255171551994747: 2847130.62
Current Savings Balance for 2076962079974167: 3322987.55
Current Savings Balance for 8028716243309826: 1965035.82
Current Savings Balance for 4659001911688512: 1851274.26
Current Savings Balance for 0793710490620664: 3990284.64
Current Savings Balance for 4659001911688512: 1849372.29
Current Savings Balance for 0793710490620664: 3991165.02
Current Savings Balance for 3491588839892013: 3191431.21
Current Savings Balance for 6847226299857821: 2001591.79
Current Savings Balance for 1093278990669429: 2043184.27
Current Savings Balance for 3491588839892013: 3189877.78
Current Savings Balance for 6847226299857821: 2005225.14
Current Savings Balance for 4659001911688512: 1848774.22
Current Savings Balance for 2076962079974167: 3321161.47
Current Savings Balance for 4659001911688512: 1849996.66
Current Savings Balance for 8255171551994747: 2840771.84
Current Savings Balance for 8028716243309826: 1968405.57
Current Savings Balance for 6847226299857821: 2006419.83
Current Savings Balance for 6847226299857821: 2006419.83
Current Savings Balance for 7966380955913694: 2118561.08
Current Savings Balance for 4659001911688512: 1846850.25
Current Savings Balance for 7966380955913694: 2118364.94
Current Savings Balance for 1093278990669429: 2046710.18
Current Savings Balance for 7966380955913694: 2116468.44
Current Savings Balance for 8028716243309826: 1967740.04
Current Savings Balance for 9980216556183046: 2345170.66
Current Savings Balance for 2076962079974167: 3328596.18
Current Savings Balance for 1093278990669429: 2039418.01
Current Savings Balance for 1093278990669429: 2038865.51
Current Savings Balance for 7966380955913694: 2111615.79
Current Savings Balance for 8028716243309826: 1966571.72
Current Savings Balance for 0793710490620664: 3988113.49
Current Savings Balance for 0793710490620664: 3988113.49
Current Savings Balance for 8255171551994747: 2833008.23
Current Savings Balance for 0793710490620664: 3986460.38
Current Savings Balance for 7966380955913694: 2116088.74
Current Savings Balance for 3491588839892013: 3184279.87
Current Savings Balance for 9980216556183046: 2342636.74
Current Savings Balance for 8255171551994747: 2837253.04
Current Savings Balance for 1093278990669429: 2035726.02
Current Savings Balance for 8028716243309826: 1967560.18
Current Savings Balance for 9980216556183046: 2348524.93
Current Savings Balance for 7966380955913694: 2112356.63
Current Savings Balance for 9980216556183046: 2347320.28
Current Savings Balance for 2076962079974167: 3325677.05
Current Savings Balance for 3491588839892013: 3178131.35
Current Savings Balance for 2076962079974167: 3322928.79
Current Savings Balance for 3491588839892013: 3179835.13
Current Savings Balance for 2076962079974167: 3325259.64
Current Savings Balance for 8028716243309826: 1963803.79
Current Savings Balance for 4659001911688512: 1843912.57
Current Savings Balance for 2076962079974167: 3323852.10
Current Savings Balance for 8255171551994747: 2834813.60
Current Savings Balance for 8028716243309826: 1963406.14
Current Savings Balance for 7966380955913694: 2117196.95
Current Savings Balance for 6847226299857821: 2020182.92
Current Savings Balance for 7966380955913694: 2116423.52
Current Savings Balance for 8028716243309826: 1965191.23
Current Savings Balance for 4659001911688512: 1851488.81
Current Savings Balance for 7966380955913694: 2114145.33
Current Savings Balance for 3491588839892013: 3164952.58
Current Savings Balance for 8028716243309826: 1964757.38
Current Savings Balance for 0793710490620664: 4000217.89
Current Savings Balance for 8028716243309826: 1964757.38
Current Savings Balance for 3491588839892013: 3162952.58
Current Savings Balance for 8028716243309826: 1962806.65
Current Savings Balance for 6847226299857821: 2028790.47
Current Savings Balance for 0793710490620664: 3999130.02
Current Savings Balance for 2076962079974167: 3312898.23
Current Savings Balance for 1093278990669429: 2040417.77
Current Savings Balance for 7966380955913694: 2110999.82
Current Savings Balance for 0793710490620664: 3997274.86
Current Savings Balance for 1093278990669429: 2039427.56
Current Savings Balance for 8255171551994747: 2838708.99
Current Savings Balance for 1093278990669429: 2037544.50
Current Savings Balance for 9980216556183046: 2342102.99
Current Savings Balance for 0793710490620664: 3998256.77
Current Savings Balance for 3491588839892013: 3161530.33
Current Savings Balance for 4659001911688512: 1859903.47
Current Savings Balance for 1093278990669429: 2032717.92
Current Savings Balance for 9980216556183046: 2341067.62
Current Savings Balance for 4659001911688512: 1856843.57
Current Savings Balance for 0793710490620664: 3996069.65
Current Savings Balance for 0793710490620664: 3996069.65
Current Savings Balance for 0793710490620664: 3994355.30
Current Savings Balance for 8028716243309826: 1962453.34
Current Savings Balance for 7966380955913694: 2107554.56
Current Savings Balance for 9980216556183046: 2343638.15
Current Savings Balance for 9980216556183046: 2340814.65
Current Savings Balance for 8255171551994747: 2835545.77
Current Savings Balance for 8028716243309826: 1962681.36
Current Savings Balance for 1093278990669429: 2039234.90
Current Savings Balance for 8028716243309826: 1963814.07
Current Savings Balance for 1093278990669429: 2040313.02
Current Savings Balance for 9980216556183046: 2340296.25
Current Savings Balance for 9980216556183046: 2342144.89
Current Savings Balance for 2076962079974167: 3315574.10
Current Savings Balance for 6847226299857821: 2030748.24
Current Savings Balance for 4659001911688512: 1858068.65
Current Savings Balance for 8028716243309826: 1964459.69
Current Savings Balance for 7966380955913694: 2104507.19
Current Savings Balance for 7966380955913694: 2104392.04
Current Savings Balance for 9980216556183046: 2330596.87
Current Savings Balance for 2076962079974167: 3320878.61
Current Savings Balance for 1093278990669429: 2036992.57
Current Savings Balance for 0793710490620664: 3987665.72
Current Savings Balance for 0793710490620664: 3984569.95
Current Savings Balance for 8255171551994747: 2831739.18
Current Savings Balance for 8255171551994747: 2828613.31
Current Savings Balance for 6847226299857821: 2046389.08
Current Savings Balance for 9980216556183046: 2326347.57
Current Savings Balance for 8028716243309826: 1969015.50
Current Savings Balance for 9980216556183046: 2323765.98
Current Savings Balance for 9980216556183046: 2323765.98
Current Savings Balance for 0793710490620664: 3982249.45
Current Savings Balance for 8255171551994747: 2829493.18
Current Savings Balance for 0793710490620664: 3980667.49
Current Savings Balance for 2076962079974167: 3319570.44
Current Savings Balance for 3491588839892013: 3157492.71
Current Savings Balance for 7966380955913694: 2100000.26
Current Savings Balance for 3491588839892013: 3155945.95
Current Savings Balance for 7966380955913694: 2101782.46
Current Savings Balance for 2076962079974167: 3322886.21
Current Savings Balance for 9980216556183046: 2320485.72
Current Savings Balance for 6847226299857821: 2047446.31
Current Savings Balance for 8028716243309826: 1967153.11
Current Savings Balance for 3491588839892013: 3151911.26
Current Savings Balance for 2076962079974167: 3325788.12
Current Savings Balance for 6847226299857821: 2050129.50
Current Savings Balance for 7966380955913694: 2104837.41
Current Savings Balance for 6847226299857821: 2050001.22
Current Savings Balance for 7966380955913694: 2105436.79
Current Savings Balance for 9980216556183046: 2316959.93
Current Savings Balance for 9980216556183046: 2318239.00
Current Savings Balance for 0793710490620664: 3968403.62
Current Savings Balance for 8028716243309826: 1968521.67
Current Savings Balance for 0793710490620664: 3970144.40
Current Savings Balance for 7966380955913694: 2105998.34
Current Savings Balance for 4659001911688512: 1866993.46
Current Savings Balance for 8028716243309826: 1968521.67
Current Savings Balance for 8255171551994747: 2843063.92
Current Savings Balance for 8255171551994747: 2843063.92
Current Savings Balance for 8028716243309826: 1966442.69
Current Savings Balance for 2076962079974167: 3332624.32
Current Savings Balance for 9980216556183046: 2321567.29
Current Savings Balance for 0793710490620664: 3974291.82
Current Savings Balance for 2076962079974167: 3335320.99
Current Savings Balance for 8028716243309826: 1966933.29
Current Savings Balance for 8255171551994747: 2846333.92
Current Savings Balance for 8028716243309826: 1967960.47
Current Savings Balance for 0793710490620664: 3967959.37
Current Savings Balance for 7966380955913694: 2100577.92
Current Savings Balance for 8028716243309826: 1967960.47
Current Savings Balance for 3491588839892013: 3133222.27
Current Savings Balance for 2076962079974167: 3338695.52
Current Savings Balance for 0793710490620664: 3966728.46
Current Savings Balance for 7966380955913694: 2102643.51
Current Savings Balance for 7966380955913694: 2104627.47
Current Savings Balance for 8028716243309826: 1969823.70
Current Savings Balance for 8255171551994747: 2845268.71
Current Savings Balance for 4659001911688512: 1869034.04
Current Savings Balance for 2076962079974167: 3336017.04
Current Savings Balance for 9980216556183046: 2331088.18
Current Savings Balance for 1093278990669429: 2047041.26
Current Savings Balance for 8028716243309826: 1971517.08
Current Savings Balance for 0793710490620664: 3955033.68
Current Savings Balance for 1093278990669429: 2048037.10
Current Savings Balance for 2076962079974167: 3332105.47
Current Savings Balance for 1093278990669429: 2048037.10
Current Savings Balance for 9980216556183046: 2331242.88
Current Savings Balance for 4659001911688512: 1871630.89
Current Savings Balance for 9980216556183046: 2332631.33
Current Savings Balance for 8028716243309826: 1971993.11
Current Savings Balance for 6847226299857821: 2042349.21
Current Savings Balance for 4659001911688512: 1872049.71
Current Savings Balance for 8255171551994747: 2841912.64
Current Savings Balance for 9980216556183046: 2333693.30
Current Savings Balance for 4659001911688512: 1870156.13
Current Savings Balance for 8028716243309826: 1970661.84
Current Savings Balance for 2076962079974167: 3333381.83
Current Savings Balance for 8255171551994747: 2837250.09
Current Savings Balance for 8255171551994747: 2838529.54
