==3078== Memcheck, a memory error detector
Current Savings Balance for 8255171551994747: 2683313.42
Current Savings Balance for 9980216556183046: 2274131.60
Current Savings Balance for 6847226299857821: 1951034.05
Current Savings Balance for 1093278990669429: 1935849.44
Current Savings Balance for 8028716243309826: 1967264.19
Current Savings Balance for 1093278990669429: 1936844.27
Current Savings Balance for 7966380955913694: 2134203.78
Current Savings Balance for 9980216556183046: 2275874.70
Current Savings Balance for 9980216556183046: 2275874.70
Current Savings Balance for 8028716243309826: 1967769.84
Current Savings Balance for 1093278990669429: 1935239.01
Current Savings Balance for 4659001911688512: 1632181.66
Current Savings Balance for 3491588839892013: 3096006.00
Current Savings Balance for 9980216556183046: 2277904.97
Current Savings Balance for 4659001911688512: 1630802.34
Current Savings Balance for 2076962079974167: 3289555.10
Current Savings Balance for 2076962079974167: 3287579.39
Current Savings Balance for 3491588839892013: 3089999.76
Current Savings Balance for 4659001911688512: 1630481.60
Current Savings Balance for 7966380955913694: 2129421.41
Current Savings Balance for 1093278990669429: 1937745.04
Current Savings Balance for 6847226299857821: 1950183.03
Current Savings Balance for 6847226299857821: 1950183.03
Current Savings Balance for 7966380955913694: 2125005.53
Current Savings Balance for 4659001911688512: 1630902.63
Current Savings Balance for 7966380955913694: 2124809.39
Current Savings Balance for 2076962079974167: 3289047.68
Current Savings Balance for 2076962079974167: 3287272.93
Current Savings Balance for 7966380955913694: 2124558.76
Current Savings Balance for 1093278990669429: 1939180.16
Current Savings Balance for 9980216556183046: 2277590.68
Current Savings Balance for 1093278990669429: 1940920.87
Current Savings Balance for 7966380955913694: 2123857.68
Current Savings Balance for 8028716243309826: 1967813.25
Current Savings Balance for 7966380955913694: 2124297.83
Current Savings Balance for 7966380955913694: 2121244.05
Current Savings Balance for 3491588839892013: 3089167.53
Current Savings Balance for 8255171551994747: 2688348.26
Current Savings Balance for 3491588839892013: 3090620.89
Current Savings Balance for 2076962079974167: 3282282.16
Current Savings Balance for 0793710490620664: 3880637.88
Current Savings Balance for 6847226299857821: 1953974.32
Current Savings Balance for 1093278990669429: 1939307.68
Current Savings Balance for 8255171551994747: 2690502.37
Current Savings Balance for 4659001911688512: 1646481.61
Current Savings Balance for 9980216556183046: 2269789.62
Current Savings Balance for 8028716243309826: 1968165.99
Current Savings Balance for 6847226299857821: 1953015.96
Current Savings Balance for 9980216556183046: 2268438.39
Current Savings Balance for 4659001911688512: 1649623.36
Current Savings Balance for 3491588839892013: 3095296.07
Current Savings Balance for 2076962079974167: 3285300.68
Current Savings Balance for 9980216556183046: 2267050.38
Current Savings Balance for 0793710490620664: 3872356.83
Current Savings Balance for 0793710490620664: 3870085.72
Current Savings Balance for 8028716243309826: 1969446.38
Current Savings Balance for 6847226299857821: 1951566.71
Current Savings Balance for 6847226299857821: 1953582.11
Current Savings Balance for 8028716243309826: 1968162.80
Current Savings Balance for 8255171551994747: 2692432.58
Current Savings Balance for 7966380955913694: 2123104.65
Current Savings Balance for 2076962079974167: 3282676.64
Current Savings Balance for 9980216556183046: 2262059.03
Current Savings Balance for 2076962079974167: 3284070.95
Current Savings Balance for 8028716243309826: 1971043.54
Current Savings Balance for 1093278990669429: 1949938.72
Current Savings Balance for 7966380955913694: 2124893.70
Current Savings Balance for 7966380955913694: 2124893.70
Current Savings Balance for 2076962079974167: 3288191.49
Current Savings Balance for 2076962079974167: 3288191.49
Current Savings Balance for 7966380955913694: 2124893.70
Current Savings Balance for 6847226299857821: 1948101.99
Current Savings Balance for 3491588839892013: 3095212.27
Current Savings Balance for 8028716243309826: 1965986.00
Current Savings Balance for 3491588839892013: 3093322.21
Current Savings Balance for 3491588839892013: 3092612.80
Current Savings Balance for 1093278990669429: 1952779.71
Current Savings Balance for 8255171551994747: 2687641.67
Current Savings Balance for 8028716243309826: 1966856.48
Current Savings Balance for 1093278990669429: 1952934.03
Current Savings Balance for 0793710490620664: 3874734.53
Current Savings Balance for 1093278990669429: 1950633.98
Current Savings Balance for 9980216556183046: 2262076.31
Current Savings Balance for 4659001911688512: 1644479.87
Current Savings Balance for 2076962079974167: 3291230.89
Current Savings Balance for 2076962079974167: 3287702.02
Current Savings Balance for 1093278990669429: 1947419.97
Current Savings Balance for 3491588839892013: 3102847.22
Current Savings Balance for 9980216556183046: 2259517.60
Current Savings Balance for 1093278990669429: 1949240.86
Current Savings Balance for 6847226299857821: 1950448.88
Current Savings Balance for 1093278990669429: 1950421.27
Current Savings Balance for 0793710490620664: 3871010.36
Current Savings Balance for 1093278990669429: 1953486.53
Current Savings Balance for 8028716243309826: 1968630.65
Current Savings Balance for 2076962079974167: 3283161.42
Current Savings Balance for 1093278990669429: 1953255.91
Current Savings Balance for 1093278990669429: 1951666.98
Current Savings Balance for 4659001911688512: 1652770.84
Current Savings Balance for 8028716243309826: 1972084.91
Current Savings Balance for 2076962079974167: 3281890.82
Current Savings Balance for 9980216556183046: 2254229.98
Current Savings Balance for 7966380955913694: 2135593.99
Current Savings Balance for 8028716243309826: 1973445.50
Current Savings Balance for 8255171551994747: 2697204.83
Current Savings Balance for 3491588839892013: 3100259.67
Current Savings Balance for 9980216556183046: 2254142.02
Current Savings Balance for 1093278990669429: 1955259.04
Current Savings Balance for 8028716243309826: 1974816.14
Current Savings Balance for 7966380955913694: 2130872.41
Current Savings Balance for 7966380955913694: 2130872.41
Current Savings Balance for 1093278990669429: 1955184.33
Current Savings Balance for 8255171551994747: 2697950.19
Current Savings Balance for 1093278990669429: 1955184.33
Current Savings Balance for 7966380955913694: 2126165.17
Current Savings Balance for 6847226299857821: 1966150.46
Current Savings Balance for 8028716243309826: 1977693.10
Current Savings Balance for 2076962079974167: 3299424.59
Current Savings Balance for 7966380955913694: 2122713.71
Current Savings Balance for 1093278990669429: 1958072.88
Current Savings Balance for 7966380955913694: 2120926.83
Current Savings Balance for 8028716243309826: 1978839.53
Current Savings Balance for 0793710490620664: 3864949.86
Current Savings Balance for 4659001911688512: 1654086.11
Current Savings Balance for 0793710490620664: 3863678.12
Current Savings Balance for 8255171551994747: 2695165.74
Current Savings Balance for 8255171551994747: 2700892.01
Current Savings Balance for 3491588839892013: 3098311.03
Current Savings Balance for 0793710490620664: 3865485.26
Current Savings Balance for 0793710490620664: 3866359.96
Current Savings Balance for 8028716243309826: 1978839.53
Current Savings Balance for 1093278990669429: 1954965.50
Current Savings Balance for 9980216556183046: 2245438.63
Current Savings Balance for 6847226299857821: 1972012.63
Current Savings Balance for 1093278990669429: 1952687.18
Current Savings Balance for 3491588839892013: 3093934.99
Current Savings Balance for 0793710490620664: 3868738.51
Current Savings Balance for 2076962079974167: 3299590.49
Current Savings Balance for 3491588839892013: 3095526.19
Current Savings Balance for 1093278990669429: 1953054.58
Current Savings Balance for 4659001911688512: 1651319.96
Current Savings Balance for 8255171551994747: 2698287.16
Current Savings Balance for 2076962079974167: 3302389.78
Current Savings Balance for 1093278990669429: 1952401.86
Current Savings Balance for 7966380955913694: 2124696.79
Current Savings Balance for 1093278990669429: 1953446.73
Current Savings Balance for 3491588839892013: 3095129.86
Current Savings Balance for 0793710490620664: 3863101.26
Current Savings Balance for 2076962079974167: 3307084.64
Current Savings Balance for 8028716243309826: 1978852.98
Current Savings Balance for 7966380955913694: 2121996.73
Current Savings Balance for 2076962079974167: 3301946.07
Current Savings Balance for 6847226299857821: 1977959.03
Current Savings Balance for 7966380955913694: 2115297.46
Current Savings Balance for 8255171551994747: 2699491.56
Current Savings Balance for 8028716243309826: 1982704.64
Current Savings Balance for 2076962079974167: 3298955.92
Current Savings Balance for 0793710490620664: 3863750.84
Current Savings Balance for 6847226299857821: 1977334.00
Current Savings Balance for 6847226299857821: 1977334.00
Current Savings Balance for 3491588839892013: 3095622.96
Current Savings Balance for 8255171551994747: 2700551.32
Current Savings Balance for 8255171551994747: 2697493.92
Current Savings Balance for 8028716243309826: 1981063.02
Current Savings Balance for 9980216556183046: 2234280.64
Current Savings Balance for 8028716243309826: 1981965.02
Current Savings Balance for 0793710490620664: 3859769.05
Current Savings Balance for 7966380955913694: 2105125.96
Current Savings Balance for 4659001911688512: 1658787.43
Current Savings Balance for 1093278990669429: 1959213.61
Current Savings Balance for 1093278990669429: 1959213.61
Current Savings Balance for 7966380955913694: 2108853.83
Current Savings Balance for 6847226299857821: 1989285.92
Current Savings Balance for 7966380955913694: 2108853.83
Current Savings Balance for 4659001911688512: 1660449.44
Current Savings Balance for 6847226299857821: 1991625.47
Current Savings Balance for 3491588839892013: 3094129.43
Current Savings Balance for 8255171551994747: 2697642.38
Current Savings Balance for 8255171551994747: 2698191.60
Current Savings Balance for 8255171551994747: 2698191.60
Current Savings Balance for 0793710490620664: 3858053.30
Current Savings Balance for 1093278990669429: 1965374.26
Current Savings Balance for 3491588839892013: 3094196.00
Current Savings Balance for 4659001911688512: 1660338.81
Current Savings Balance for 2076962079974167: 3299459.78
Current Savings Balance for 8028716243309826: 1979692.32
Current Savings Balance for 8255171551994747: 2698127.18
Current Savings Balance for 8028716243309826: 1979941.58
Current Savings Balance for 7966380955913694: 2109655.08
Current Savings Balance for 8255171551994747: 2700315.45
Current Savings Balance for 9980216556183046: 2234568.78
Current Savings Balance for 7966380955913694: 2108584.13
Current Savings Balance for 9980216556183046: 2233446.58
Current Savings Balance for 8255171551994747: 2698950.73
Current Savings Balance for 9980216556183046: 2229904.67
Current Savings Balance for 8255171551994747: 2698577.62
Current Savings Balance for 0793710490620664: 3855427.03
Current Savings Balance for 0793710490620664: 3856594.01
Current Savings Balance for 8028716243309826: 1975210.46
Current Savings Balance for 9980216556183046: 2227535.05
Current Savings Balance for 4659001911688512: 1664544.02
Current Savings Balance for 1093278990669429: 1964881.79
Current Savings Balance for 2076962079974167: 3305078.38
Current Savings Balance for 8028716243309826: 1974697.59
Current Savings Balance for 2076962079974167: 3303455.43
Current Savings Balance for 0793710490620664: 3854093.11
Current Savings Balance for 8028716243309826: 1976524.17
Current Savings Balance for 2076962079974167: 3304154.86
